"","x"
"0",0.000121314717507261
"1",8.47411181882065e-05
"3",0.000121994717770793
"8",6.53066019878058e-05
"10",9.34665307812996e-05
"12",7.00106581476953e-05
"14",7.71513570396769e-05
"17",9.71719955980023e-05
"19",8.35588669252299e-05
"20",0.00010353987539833
"21",6.53644020102009e-05
"23",8.14435850912823e-05
"25",0.000133283665375318
"26",0.000118399951979615
"29",7.17952837733257e-05
"30",0.000207119180689491
"38",8.61585761126379e-05
"39",9.83287555621784e-05
"46",0.000137874006723576
"54",0.000148871896340228
"58",0.000181753915627471
"60",6.05508251705745e-05
"61",8.6830257529959e-05
"62",6.05508251705745e-05
"65",0.000117182526143131
"73",9.26053665389343e-05
"75",0.000139839559757075
"76",9.68239531533725e-05
"77",0.000264826575950864
"78",8.93250241565421e-05
"80",0.000103659770280141
"81",0.000113273878379933
"83",0.00014180185331193
"84",0.000104726434119579
"87",0.000202356752799937
"88",0.000114564702805238
"89",0.000153457800191308
"90",0.000213543294535778
"91",0.000122702916315368
"92",0.000239708354030429
"93",0.000150108485079154
"94",0.000208513084489562
"96",6.50588469179634e-05
"97",0.000112761717144746
"99",0.000382689496664133
"101",9.17924071278318e-05
"106",0.000197404011964427
"107",0.000126491245487505
"108",0.000109009627326612
"109",8.11999694257614e-05
"111",6.26867451472345e-05
"112",7.23703393410958e-05
"113",7.59060556741283e-05
"115",0.000130659751159272
"116",6.26867451472152e-05
"118",0.000275403359759966
"119",6.23183299692837e-05
"120",0.000154740157974364
"121",0.000263515974422125
"122",7.45419368903467e-05
"123",7.93304113182064e-05
"124",0.000130492502878896
"125",0.000209358089915353
"126",6.77714422322148e-05
"127",0.000448748006117619
"128",0.000219424346874261
"129",0.000288246748492049
"130",0.000240759708905923
"131",0.000359711534855502
"132",0.000212304998805314
"133",0.000259805596456207
"136",0.000106990488013289
"137",0.000165965646366995
"141",0.000116862455506955
"144",6.2939506116135e-05
"147",0.00038052015271634
"148",0.000261829949388822
"150",0.000111092581521646
"153",6.76489621885798e-05
"154",8.2899141098998e-05
"157",0.000118551234765538
"158",7.88207147257236e-05
"162",0.0001392385954294
"165",0.000484382916328812
"166",8.90876460690107e-05
"167",0.000302836778329259
"168",0.000255103543934182
"170",0.000201925571175362
"171",0.000543850182164949
"175",0.000135890678768419
"176",0.000173096176835273
"177",0.000149955519603479
"180",0.000175713877491338
"181",6.82070910690093e-05
"183",0.000119042449009423
"184",0.000119364466323163
"185",0.000354994495658577
"187",0.000159230495290774
"189",0.000127004767291976
"190",0.000191618367987197
"192",0.000156076595109935
"193",9.32619317769846e-05
"194",7.49967245352832e-05
"195",8.6840090159294e-05
"198",0.00010787659097523
"200",0.000315348908445048
"201",7.9292115049985e-05
"206",9.94323836804518e-05
"207",6.32248870177522e-05
"213",0.000147158197805098
"218",6.68812135790334e-05
"220",0.000385487214166501
"221",0.000116182894324197
"223",0.00021952786793725
"227",7.68223131976721e-05
"229",9.32807454785126e-05
"231",6.70480085312199e-05
"234",0.00011039984914203
"235",7.81247543396322e-05
"236",9.03780469308713e-05
"237",0.000172411650317375
"238",0.000133985666239153
"239",0.000148680826766943
"240",0.000112876852370344
"242",8.27895794295139e-05
"244",0.000140741461858608
"247",0.000106969940760557
"248",9.87265422220455e-05
"251",7.8919663846767e-05
"252",0.000132972751418231
"253",6.54245988865149e-05
"254",9.63111217041591e-05
"255",6.54245988865308e-05
"256",0.00011200927187501
"260",0.000302740715472746
"261",0.000486456584160453
"262",0.000131601360228069
"263",0.000508296539807245
"264",0.000110937801487598
"265",0.000215046537465597
"266",0.000171624486746947
"267",0.000205587344277145
"268",9.65512086690657e-05
"270",0.000166313611730907
"272",0.000102636328133453
"273",0.00011009244650962
"275",0.000168598552945083
"276",0.00010221059405128
"277",0.000120975602074278
"280",0.000103169440781872
"281",0.000100452983335512
"282",0.000183854127088823
"285",8.26623176885886e-05
"286",0.000100895550022972
"287",9.1007769481255e-05
"289",0.000110673920382904
"292",0.000137517610944624
"295",7.93193812674538e-05
"299",8.64706049488116e-05
"300",8.33667982028925e-05
"301",0.000158206969229489
"304",0.000117480280434813
"305",8.82093156991735e-05
"306",9.7771105906115e-05
"308",0.000152737792352244
"311",0.000165053530392592
"314",0.000172834152053806
"315",0.0001324281621358
"316",9.51886027508877e-05
"317",9.6401813560166e-05
"318",7.46350482528985e-05
"327",0.000130357317310348
"328",0.00017314125009359
"331",7.53252305099381e-05
"333",9.33019454088175e-05
"335",0.000157309824801689
"336",6.05248529877514e-05
"340",0.00020383832353087
"343",0.000245962074420167
"344",0.00033882321439926
"345",0.000430738483923615
"346",0.000258895187508797
"347",0.000241736043542712
"348",0.000360948584963545
"349",8.66839087316001e-05
"351",9.32698860620083e-05
"352",6.65498625275892e-05
"354",0.000152903377706234
"355",8.70408062455449e-05
"356",0.000141350806186752
"358",7.05775734414253e-05
"360",0.000117259789692159
"369",0.000105264945287292
"375",0.000151981985459662
"381",0.000205937635453418
"385",0.000132990062076638
"386",9.06283410104228e-05
"387",6.32526189770221e-05
"390",0.000212202576577695
