"","x"
"0",0.000168126711744243
"1",0.000168126711744243
"2",0.000168126711744243
"3",0.000168126711744243
"4",0.000168126711744243
"5",0.000168126711744243
"6",0.000168126711744243
"7",0.000168126711744243
"8",0.000168126711744243
"9",0.000168126711744243
"10",0.000168126711744243
"11",0.000168126711744243
"1590",0.000168126711744243
"13",0.000168126711744243
"14",0.000168126711744243
"15",0.000168126711744243
"16",0.000168126711744243
"17",0.000168126711744243
"18",0.000168126711744243
"19",0.000169958861808122
"20",0.000168126711744243
"21",0.000168126711744243
"22",0.000168126711744243
"23",0.000168126711744243
"24",0.000171989082149178
"25",0.000168126711744243
"26",0.000184178382026121
"27",0.000168126711744243
"28",0.000168126711744243
"29",0.000168126711744243
"30",0.000168126711744243
"31",0.000168126711744243
"32",0.000168126711744243
"33",0.000168126711744243
"34",0.000168126711744243
"35",0.000199936211866467
"1595",0.000168126711744243
"37",0.000175643850144848
"38",0.000168126711744243
"39",0.000168126711744243
"40",0.000168126711744243
"41",0.000168126711744243
"42",0.000168126711744243
"43",0.000168126711744243
"44",0.000168126711744243
"45",0.000191981238051996
"46",0.000168126711744243
"47",0.000168126711744243
"636",0.000179471985340313
"49",0.000168126711744243
"50",0.000169109748204147
"51",0.000168126711744243
"258",0.00017534612084701
"54",0.000168126711744243
"55",0.000168126711744243
"56",0.000169958861808122
"57",0.000172418531961284
"58",0.000168126711744243
"59",0.000177785434658296
"60",0.000168126711744243
"61",0.000171954846939707
"62",0.00018980407411693
"63",0.000215762613405111
"64",0.000168126711744243
"65",0.000168126711744243
"1623",0.000168126711744243
"66",0.000168126711744243
"67",0.000251460970315016
"68",0.000168614706777959
"69",0.000168126711744243
"70",0.000169416337816103
"71",0.00018003568715946
"72",0.000168126711744243
"73",0.000168126711744243
"74",0.000168126711744243
"75",0.000168126711744243
"76",0.000168126711744243
"77",0.000168126711744243
"78",0.000174111156969598
"79",0.000168614706777959
"80",0.000168126711744243
"82",0.000168126711744243
"83",0.000168126711744243
"991",0.000168614706777959
"85",0.000178334404957286
"86",0.000179067050188024
"87",0.000174221220744705
"88",0.000171653600617211
"89",0.000168126711744243
"90",0.000168126711744243
"91",0.000168126711744243
"92",0.000243627311934259
